SourceHash,RawStoredPath,AsOfLocal,AsOfTimeZone,AccountId,MaskedAccount,AccountLabel,PositionRaw,Symbol,Quantity,LotCount,DateAcquired,Term,CostBasis,ULPrice,ULChange,Mark,MarkChange,NetCostBasis,TodaysNetGain,OpenNetGain,MarketValue,Bid,Ask,EarningsDate
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,EWY +30 Shares (2 lots),EWY,30,2,06/11/2026,Short term,19.6818333,18.55,-1.64,18.55,-1.64,19.6818333,-49.2,-33.954999,556.5,18.62,18.724,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,GDE +115 Shares (2 lots),GDE,115,2,02/04/2026,Short term,7.007,6.154,0.0445,6.154,0.0445,7.007,5.117,-98.095,707.71,5.948,6.885,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,GDMN +450 Shares (3 lots),GDMN,450,3,06/12/2026,Short term,7.6731111,7.262,0.021,7.262,0.021,7.6731111,9.45,-184.999995,3267.9,6.969,7.262,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,GM +175 Shares (4 lots),GM,175,4,02/06/2026,Short term,8.1211742,7.552,-0.156,7.552,-0.156,8.1211742,-27.3,-99.605485,1321.6,7.522,7.576,2026-07-21
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,GRNJ +150 Shares (2 lots),GRNJ,150,2,05/12/2026,Short term,3.0566666,3.098,-0.046,3.098,-0.046,3.0566666,-6.9,6.20001,464.7,3.077,3.174,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,GRNY +200 Shares (2 lots),GRNY,200,2,03/16/2026,Short term,2.5059675,2.768,0.003,2.768,0.003,2.5059675,0.6,52.4065,553.6,2.765,2.776,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,IAUM +575 Shares (7 lots),IAUM,575,7,02/06/2026,Short term,4.4826913,4.026,0.025,4.026,0.025,4.4826913,14.375,-262.5974975,2314.95,4.021,4.026,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,IBIT +600 Shares (2 lots),IBIT,600,2,06/24/2026,Short term,3.4516666,3.4,0.071,3.4,0.071,3.4516666,42.6,-30.99996,2040,3.41,3.414,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,IFRA +25 Shares (1 lot),IFRA,25,1,05/08/2026,Short term,6.149,6.189,-0.115,6.189,-0.115,6.149,-2.875,1,154.725,6.15,6.55,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,IWM +13 Shares (2 lots),IWM,13,2,04/27/2026,Short term,27.9925384,29.932,-0.113,29.932,-0.113,27.9925384,-1.469,25.2130008,389.116,29.904,29.909,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,MSFT +60 Shares (4 lots),MSFT,60,4,06/03/2026,Short term,39.95525,38.428,1.126,38.428,1.126,39.95525,67.56,-91.635,2305.68,38.395,38.399,2026-07-29
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,PLTR +55 Shares (2 lots),PLTR,55,2,05/05/2026,Short term,13.9941818,12.573,0.906,12.573,0.906,13.9941818,49.83,-78.164999,691.515,12.504,12.522,2026-08-03
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,SCHP +300 Shares (1 lot),SCHP,300,1,04/16/2026,Short term,2.67699,2.624,-0.0039,2.624,-0.0039,2.67699,-1.17,-15.897,787.2,2.624,2.654,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,SHLD +115 Shares (3 lots),SHLD,115,3,04/09/2026,Short term,7.4017113,6.12,0.149,6.12,0.149,7.4017113,17.135,-147.3967995,703.8,6.1,6.206,2018-11-30
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,SPCX +75 Shares (2 lots),SPCX,75,2,06/17/2026,Short term,19.5048333,15.754,-1.332,15.754,-1.332,19.5048333,-99.9,-281.3124975,1181.55,15.769,15.784,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,SPMO +65 Shares (2 lots),SPMO,65,2,06/12/2026,Short term,15.1743846,15.532,-0.622,15.532,-0.622,15.1743846,-40.43,23.245001,1009.58,15.525,15.567,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,VGSH +1305 Shares (6 lots),VGSH,1305,6,06/03/2026,Short term,5.8138546,5.802,-0.0002,5.802,-0.0002,5.8138546,-0.261,-15.470253,7571.61,5.801,5.804,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,VOOV +23 Shares (3 lots),VOOV,23,3,05/26/2026,Short term,21.9863913,21.991,0.07,21.991,0.07,21.9863913,1.61,0.1060001,505.793,21.922,22.054,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,VT +35 Shares (2 lots),VT,35,2,01/26/2026,Short term,15.4649,15.612,-0.083,15.612,-0.083,15.4649,-2.905,5.1485,546.42,15.616,15.698,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,VTIP +105 Shares (2 lots),VTIP,105,2,04/20/2026,Short term,5.024919,4.952,-0.003,4.952,-0.003,5.024919,-0.315,-7.656495,519.96,4.952,4.959,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,AEM +70 Shares (4 lots),AEM,70,4,06/09/2026,Short term,15.7300428,15.485,-0.028,15.485,-0.028,15.7300428,-1.96,-17.152996,1083.95,15.415,15.44,2026-07-29
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,AGX +29 Shares (6 lots),AGX,29,6,05/07/2026,Short term,71.6990689,76.456,-3.399,76.456,-3.399,71.6990689,-98.571,137.9510019,2217.224,76.376,77.78,2026-09-03
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,AMZN +150 Shares (9 lots),AMZN,150,9,05/11/2026,Short term,25.7408666,24.17,0.336,24.17,0.336,25.7408666,50.4,-235.62999,3625.5,24.23,24.259,2026-07-30
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,APP +5 Shares (1 lot),APP,5,1,06/10/2026,Short term,50.154,56.461,4.938,56.461,4.938,50.154,24.69,31.535,282.305,56.1,56.199,2026-08-06
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,ARE +1350 Shares (14 lots),ARE,1350,14,10/13/2025,Short term,5.4114766,5.301,0.016,5.301,0.016,5.4114766,21.6,-149.14341,7156.35,5.223,5.388,2026-08-03
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,ARKX +250 Shares (3 lots),ARKX,250,3,06/18/2026,Short term,3.3874,3.383,-0.029,3.383,-0.029,3.3874,-6.8,-1.1,845.75,3.38,3.416,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,AUGO +190 Shares (6 lots),AUGO,190,6,04/20/2026,Short term,8.7448447,6.05,-0.245,6.05,-0.245,8.7448447,-46.55,-512.020493,1149.5,6,6.4,2026-08-05
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,B +270 Shares (4 lots),B,270,4,01/15/2026,Short term,4.2410981,3.645,-0.028,3.645,-0.028,4.2410981,-7.56,-160.946487,984.15,3.649,3.655,2026-08-11
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,BE +10 Shares (1 lot),BE,10,1,06/26/2026,Short term,27.3447,28.95,-1.32,28.95,-1.32,27.3447,-13.2,16.053,289.5,29.511,29.543,2026-07-30
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,BLOX +1175 Shares (8 lots),BLOX,1175,8,05/15/2026,Short term,1.7018642,1.505,-0.051,1.505,-0.051,1.7018642,-59.925,-231.315435,1768.375,1.5,1.518,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,BRK.B +75 Shares (10 lots),BRK.B,75,10,10/08/2025,Short term,49.5800119,49.974,-0.065,49.974,-0.065,49.5800119,-4.875,29.5491075,3748.05,49.974,50,2026-08-01
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,BTG +3500 Shares (3 lots),BTG,3500,3,06/05/2026,Short term,0.4055285,0.382,0.008,0.382,0.008,0.4055285,28,-82.34975,1337,0.383,0.386,2026-08-06
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CCL +200 Shares (2 lots),CCL,200,2,09/29/2025,Short term,3.00285,2.852,-0.005,2.852,-0.005,3.00285,-1,-30.17,570.4,2.85,2.861,2026-09-28
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CLS +54 Shares (6 lots),CLS,54,6,05/04/2026,Short term,38.5167777,36.162,-0.318,36.162,-0.318,38.5167777,-17.172,-127.1579958,1952.748,35.5,36.139,2026-07-27
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CNC +210 Shares (5 lots),CNC,210,5,06/08/2026,Short term,6.480469,6.835,0.416,6.835,0.416,6.480469,87.36,74.45151,1435.35,6.83,6.85,2026-07-28
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CNSWF +37 Shares (4 lots),CNSWF,37,4,05/27/2026,Short term,196.7425945,192.94175,4.14175,192.94175,4.14175,196.7880809865,153.24475,-142.3142465,7138.84475,0,0,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CRDO +80 Shares (5 lots),CRDO,80,5,06/12/2026,Short term,26.548875,25.909,-1.286,25.909,-1.286,26.548875,-89.125,-51.19,2072.72,25.85,25.9,2026-09-02
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CRM +10 Shares (1 lot),CRM,10,1,06/09/2026,Short term,17.3605,16.323,0.657,16.323,0.657,17.3605,6.57,-10.375,163.23,16.21,16.25,2026-09-02
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,CSTM +1000 Shares (9 lots),CSTM,1000,9,05/14/2026,Short term,3.3057665,3.024,-0.163,3.024,-0.163,3.3057665,-163,-281.7665,3024,3.025,3.041,2026-07-28
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,DRH +4375 Shares (10 lots),DRH,4375,10,05/12/2026,Short term,1.1990171,1.193,-0.025,1.193,-0.025,1.1990171,-109.375,-26.3248125,5219.375,1.161,1.219,2026-07-30
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,DY +27 Shares (3 lots),DY,27,3,05/29/2026,Short term,49.8414233,47.051,-3.508,47.051,-3.508,49.8414233,-81.654,-75.3414291,1270.377,46.501,48.847,2026-08-26
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,EAT +45 Shares (2 lots),EAT,45,2,07/02/2025,Short term,17.7656666,17.207,0.407,17.207,0.407,17.7656666,18.315,-25.139997,774.315,15.207,17.8,2026-08-12
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,EMEQ +200 Shares (5 lots),EMEQ,200,5,05/29/2026,Short term,6.91522,6.961,-0.325,6.961,-0.325,6.91522,-53.494,9.156,1392.2,6.7,7.315,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,EPR +150 Shares (2 lots),EPR,150,2,06/08/2026,Short term,5.8795,5.774,-0.027,5.774,-0.027,5.8795,-4.05,-15.825,866.1,5.723,5.858,2026-07-29
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,ET +1595 Shares (11 lots),ET,1595,11,05/01/2026,Short term,1.96057,1.905,-0.007,1.905,-0.007,1.96057,-11.165,-88.63415,3038.475,1.901,1.903,2026-08-04
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,EWY +70 Shares (3 lots),EWY,70,3,06/02/2026,Short term,20.2309571,18.55,-1.64,18.55,-1.64,20.2309571,-114.8,-117.666997,1298.5,18.625,18.689,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,EZPW +625 Shares (8 lots),EZPW,625,8,05/13/2026,Short term,3.2643767,3.553,0.096,3.553,0.096,3.2643767,63.187,180.3895625,2220.625,3.511,3.611,2026-07-29
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,FMX +80 Shares (4 lots),FMX,80,4,06/10/2026,Short term,12.5647749,12.811,0.021,12.811,0.021,12.5647749,1.68,19.698008,1024.88,9.911,13.357,2026-07-28
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,FN +15 Shares (3 lots),FN,15,3,06/11/2026,Short term,58.3258666,54.718,-1.49,54.718,-1.49,58.3258666,-14.6,-54.117999,820.77,54.825,56.08,2026-08-17
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,FRCB +376 Shares (3 lots),FRCB,376,3,08/14/2017,Long term,1.7655638,0.00011,-0.000035,0.00011,-0.000035,1.7655638,-0.01364,-663.8106288,0.04136,0,0,2023-07-27
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,GDMN +375 Shares (5 lots),GDMN,375,5,06/15/2026,Short term,8.075872,7.262,0.021,7.262,0.021,8.075872,7.875,-305.202,2723.25,6.969,7.262,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,GM +325 Shares (9 lots),GM,325,9,06/02/2026,Short term,8.0629015,7.552,-0.156,7.552,-0.156,8.0629015,-50.7,-166.0429875,2454.4,7.522,7.576,2026-07-21
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,GOOG +55 Shares (6 lots),GOOG,55,6,06/01/2026,Short term,35.9056363,35.789,0.456,35.789,0.456,35.9056363,25.08,-6.4149965,1968.395,35.68,35.726,2026-07-23
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,HHH +135 Shares (5 lots),HHH,135,5,10/08/2025,Short term,8.4053777,7.253,0.104,7.253,0.104,8.4053777,14.04,-155.5709895,979.155,7.101,7.402,2026-08-05
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,IAUM +700 Shares (7 lots),IAUM,700,7,03/02/2026,Short term,4.5533428,4.026,0.025,4.026,0.025,4.5533428,17.5,-369.13996,2818.2,4.024,4.028,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,IBIT +150 Shares (1 lot),IBIT,150,1,06/15/2026,Short term,3.782,3.4,0.071,3.4,0.071,3.782,10.65,-57.3,510,3.407,3.411,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,ICHR +55 Shares (2 lots),ICHR,55,2,06/24/2026,Short term,9.8895454,11.177,-0.051,11.177,-0.051,9.8895454,18.585,70.810003,614.735,11.35,11.42,2026-08-04
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,IGM +30 Shares (2 lots),IGM,30,2,06/26/2026,Short term,16.0406,16.101,-0.257,16.101,-0.257,16.0406,-4.79,1.812,483.03,16.049,16.148,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,IGV +25 Shares (1 lot),IGV,25,1,07/01/2026,Short term,9.2555,9.334,0.274,9.334,0.274,9.2555,1.962,1.9625,233.35,9.334,9.37,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,INCY +125 Shares (2 lots),INCY,125,2,06/10/2026,Short term,11.0598,11.381,0.045,11.381,0.045,11.0598,5.625,40.15,1422.625,11.299,11.6,2026-07-28
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,INDV +325 Shares (4 lots),INDV,325,4,06/09/2026,Short term,3.9272707,4.025,-0.078,4.025,-0.078,3.9272707,-25.35,31.7620225,1308.125,4,4.3,2026-08-06
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,IWM +100 Shares (1 lot),IWM,100,1,06/15/2026,Short term,29.726,29.932,-0.113,29.932,-0.113,29.726,-11.3,20.6,2993.2,29.901,29.907,--
2b8438c02a47d418829d66cf1eb75a76e9b76cfeb73ccac5934423550f687186,data/raw/etrade/portfolio_lot_level/20260701-235622-bffbaaf60491-demo-a-Positions.csv,2026-07-01 19:49:00,EST,900001001,x1001,Traditional IRA - x1001,JAZZ +25 Shares (2 lots),JAZZ,25,2,06/08/2026,Short term,22.9617199,23.751,-0.346,23.751,-0.346,22.9617199,-8.65,19.7320025,593.775,20,24.9,2026-08-04
